player_id,player_name,rating,rating_composition
3cdec3ce-a6fb-45d1-8d70-8b2fa417e8d5,nici friedman,459.2,"[{'KEY': '240629N', 'DATE': '2024-06-29', 'RANK': 10, 'POINTS': 459.2, 'AGE_MULTIPLIER': 1.0}]"
fc5e8e69-040c-4367-9811-d429a0f4f7d3,laura verstraete,459.2,"[{'KEY': '240629N', 'DATE': '2024-06-29', 'RANK': 10, 'POINTS': 459.2, 'AGE_MULTIPLIER': 1.0}]"
788a3369-d433-4d78-a5fc-93e6983d9087,clemence joly,459.2,"[{'KEY': '240629N', 'DATE': '2024-06-29', 'RANK': 12, 'POINTS': 459.2, 'AGE_MULTIPLIER': 1.0}]"
b3f73c6a-beca-433c-a6cc-a6f69771f861,maud loiseau,459.2,"[{'KEY': '240629N', 'DATE': '2024-06-29', 'RANK': 12, 'POINTS': 459.2, 'AGE_MULTIPLIER': 1.0}]"
7fdc05a0-7a02-4c57-b351-f9fd6507f05f,annabel beiner,336.0,"[{'KEY': '230902N', 'DATE': '2023-09-02', 'RANK': 5, 'POINTS': 336.0, 'AGE_MULTIPLIER': 0.8}]"
4fe593f4-8b29-4ddb-a84e-282cf287682f,jessica borgers,336.0,"[{'KEY': '230902N', 'DATE': '2023-09-02', 'RANK': 5, 'POINTS': 336.0, 'AGE_MULTIPLIER': 0.8}]"
7488f8a1-ab3d-4d32-93c1-7b237288d0c2,merel buijs,336.0,"[{'KEY': '230902N', 'DATE': '2023-09-02', 'RANK': 6, 'POINTS': 336.0, 'AGE_MULTIPLIER': 0.8}]"
e85a97dd-0b17-4cc3-97ee-9a86f6db53b4,sophia walser,336.0,"[{'KEY': '230902N', 'DATE': '2023-09-02', 'RANK': 6, 'POINTS': 336.0, 'AGE_MULTIPLIER': 0.8}]"
ddc0d8ad-7942-4a04-8abf-41074da2d1c7,annelies van cooten,280.0,"[{'KEY': '230902N', 'DATE': '2023-09-02', 'RANK': 8, 'POINTS': 280.0, 'AGE_MULTIPLIER': 0.8}]"
9ba3299c-be1e-4fb5-84c2-8d78dcd83cad,anna strijker,280.0,"[{'KEY': '230902N', 'DATE': '2023-09-02', 'RANK': 8, 'POINTS': 280.0, 'AGE_MULTIPLIER': 0.8}]"
80377f6e-e832-4676-9bfd-b6fab4a3bc9d,roos denisse,224.0,"[{'KEY': '230902N', 'DATE': '2023-09-02', 'RANK': 12, 'POINTS': 224.0, 'AGE_MULTIPLIER': 0.8}]"
9d03f859-8004-4af3-bee2-f80e6e3a767e,emma boom,224.0,"[{'KEY': '230902N', 'DATE': '2023-09-02', 'RANK': 12, 'POINTS': 224.0, 'AGE_MULTIPLIER': 0.8}]"
e6360923-4663-4680-93ed-2eb55ecc438b,merel peletier,224.0,"[{'KEY': '230902N', 'DATE': '2023-09-02', 'RANK': 9, 'POINTS': 224.0, 'AGE_MULTIPLIER': 0.8}]"
e651eadf-e539-42b4-9a86-ecd39116f92c,juliëtte peletier,224.0,"[{'KEY': '230902N', 'DATE': '2023-09-02', 'RANK': 9, 'POINTS': 224.0, 'AGE_MULTIPLIER': 0.8}]"
f99d0fea-e095-4762-b33e-24cf503eb103,dorette kouwenhoven,224.0,"[{'KEY': '230902N', 'DATE': '2023-09-02', 'RANK': 11, 'POINTS': 224.0, 'AGE_MULTIPLIER': 0.8}]"
805705b0-d903-48ac-a627-c7cd7586450f,anneke poelen,224.0,"[{'KEY': '230902N', 'DATE': '2023-09-02', 'RANK': 11, 'POINTS': 224.0, 'AGE_MULTIPLIER': 0.8}]"
